name,score,generations,seed,rotamers,atoms,evaluations,population,rate,iteration
1fkb_ligand,-2.200312,4,7,6,144,90400,100,75,300
1fkb_ligand,-1.664258,4,8,6,144,90400,100,75,300
1fkb_ligand,-6.465415,4,9,6,144,90400,100,75,300
1fkb_ligand,-5.296714,26,0,6,144,100100,100,75,50
1fkb_ligand,-4.576962,26,10,6,144,100100,100,75,50
1fkb_ligand,-6.659393,26,11,6,144,100100,100,75,50
1fkb_ligand,-7.262598,26,12,6,144,100100,100,75,50
1fkb_ligand,-6.517083,26,13,6,144,100100,100,75,50
1fkb_ligand,-6.757312,26,14,6,144,100100,100,75,50
1fkb_ligand,-5.922806,26,1,6,144,100100,100,75,50
1fkb_ligand,-6.347925,26,2,6,144,100100,100,75,50
1fkb_ligand,-2.968715,26,3,6,144,100100,100,75,50
1fkb_ligand,-7.540553,26,4,6,144,100100,100,75,50
1fkb_ligand,1.581260,26,5,6,144,100100,100,75,50
1fkb_ligand,-5.512996,26,6,6,144,100100,100,75,50
1fkb_ligand,-3.636646,26,7,6,144,100100,100,75,50
1fkb_ligand,-3.050995,26,8,6,144,100100,100,75,50
1fkb_ligand,-5.910513,26,9,6,144,100100,100,75,50
1fkb_ligand,-16.086983,1000,0,6,144,100000,100,N/A,N/A
1fkb_ligand,-2.651576,1000,10,6,144,100000,100,N/A,N/A
1fkb_ligand,-1.382522,1000,11,6,144,100000,100,N/A,N/A
1fkb_ligand,-2.933858,1000,12,6,144,100000,100,N/A,N/A
1fkb_ligand,-2.799416,1000,13,6,144,100000,100,N/A,N/A
1fkb_ligand,-3.457617,1000,14,6,144,100000,100,N/A,N/A
1fkb_ligand,3541.654785,1000,1,6,144,100000,100,N/A,N/A
1fkb_ligand,-2.644575,1000,2,6,144,100000,100,N/A,N/A
1fkb_ligand,-3.595166,1000,3,6,144,100000,100,N/A,N/A
1fkb_ligand,-6.698745,1000,4,6,144,100000,100,N/A,N/A
1fkb_ligand,-3.020337,1000,5,6,144,100000,100,N/A,N/A
1fkb_ligand,5642.757812,1000,6,6,144,100000,100,N/A,N/A
1fkb_ligand,-0.732335,1000,7,6,144,100000,100,N/A,N/A
1fkb_ligand,2819.813721,1000,8,6,144,100000,100,N/A,N/A
1fkb_ligand,-4.806486,1000,9,6,144,100000,100,N/A,N/A
1hii_ligand,8.941786,9,0,19,93,90900,100,100,100
1hii_ligand,0.944493,9,10,19,93,90900,100,100,100
1hii_ligand,-2.375486,9,11,19,93,90900,100,100,100
1hii_ligand,-2.361644,9,12,19,93,90900,100,100,100
1hii_ligand,400.453735,9,13,19,93,90900,100,100,100
1hii_ligand,-0.593354,9,14,19,93,90900,100,100,100
1hii_ligand,-2.608159,9,1,19,93,90900,100,100,100
1hii_ligand,-1.905781,9,2,19,93,90900,100,100,100
1hii_ligand,-4.081830,9,3,19,93,90900,100,100,100
1hii_ligand,0.452590,9,4,19,93,90900,100,100,100
1hii_ligand,7.574647,9,5,19,93,90900,100,100,100
1hii_ligand,1.172376,9,6,19,93,90900,100,100,100
1hii_ligand,-1.656665,9,7,19,93,90900,100,100,100
1hii_ligand,40.475731,9,8,19,93,90900,100,100,100
1hii_ligand,-1.233060,9,9,19,93,90900,100,100,100
1hii_ligand,-5.742787,90,0,19,93,99000,100,100,10
1hii_ligand,47.249027,90,10,19,93,99000,100,100,10
1hii_ligand,-1.903130,90,11,19,93,99000,100,100,10
1hii_ligand,3.149339,90,12,19,93,99000,100,100,10
1hii_ligand,15.254356,90,13,19,93,99000,100,100,10
1hii_ligand,-2.104642,90,14,19,93,99000,100,100,10
1hii_ligand,-0.118654,90,1,19,93,99000,100,100,10
1hii_ligand,74.677094,90,2,19,93,99000,100,100,10
1hii_ligand,3416.722656,90,3,19,93,99000,100,100,10
1hii_ligand,-3.665681,90,4,19,93,99000,100,100,10
1hii_ligand,34.737221,90,5,19,93,99000,100,100,10
1hii_ligand,-1.656608,90,6,19,93,99000,100,100,10
1hii_ligand,-1.932783,90,7,19,93,99000,100,100,10
1hii_ligand,33.738190,90,8,19,93,99000,100,100,10
1hii_ligand,-1.033944,90,9,19,93,99000,100,100,10
1hii_ligand,346.363281,4,0,19,93,80400,100,100,200
1hii_ligand,219.106262,4,10,19,93,80400,100,100,200
1hii_ligand,37.326595,4,11,19,93,80400,100,100,200
1hii_ligand,3.274295,4,12,19,93,80400,100,100,200
1hii_ligand,1691.999390,4,13,19,93,80400,100,100,200
1hii_ligand,390.827545,4,14,19,93,80400,100,100,200
1hii_ligand,4.770375,4,1,19,93,80400,100,100,200
1hii_ligand,29.726698,4,2,19,93,80400,100,100,200
1hii_ligand,1224.684082,4,3,19,93,80400,100,100,200
1hii_ligand,169.599503,4,4,19,93,80400,100,100,200
1hii_ligand,315.228638,4,5,19,93,80400,100,100,200
1hii_ligand,869.343933,4,6,19,93,80400,100,100,200
1hii_ligand,81.015945,4,7,19,93,80400,100,100,200
1hii_ligand,481.774506,4,8,19,93,80400,100,100,200
1hii_ligand,35.446945,4,9,19,93,80400,100,100,200
1hii_ligand,2.186760,38,0,19,93,98800,100,100,25
1hii_ligand,196.884064,38,10,19,93,98800,100,100,25
1hii_ligand,-0.164635,38,11,19,93,98800,100,100,25
1hii_ligand,6.075432,38,12,19,93,98800,100,100,25
1hii_ligand,-3.507424,38,13,19,93,98800,100,100,25
1hii_ligand,0.621886,38,14,19,93,98800,100,100,25
1hii_ligand,-0.527702,38,1,19,93,98800,100,100,25
1hii_ligand,16.871332,38,2,19,93,98800,100,100,25
1hii_ligand,373.346832,38,3,19,93,98800,100,100,25
1hii_ligand,-1.101105,38,4,19,93,98800,100,100,25
1hii_ligand,56.034126,38,5,19,93,98800,100,100,25
1hii_ligand,-4.184360,38,6,19,93,98800,100,100,25
1hii_ligand,-2.732009,38,7,19,93,98800,100,100,25
1hii_ligand,42.898075,38,8,19,93,98800,100,100,25
1hii_ligand,-2.570566,38,9,19,93,98800,100,100,25
1hii_ligand,257.851746,3,0,19,93,90300,100,100,300
1hii_ligand,80.622894,3,10,19,93,90300,100,100,300
1hii_ligand,0.146766,3,11,19,93,90300,100,100,300
1hii_ligand,-0.206991,3,12,19,93,90300,100,100,300
1hii_ligand,594.365845,3,13,19,93,90300,100,100,300
1hii_ligand,313.249359,3,14,19,93,90300,100,100,300
1hii_ligand,-0.319345,3,1,19,93,90300,100,100,300
1hii_ligand,6.694637,3,2,19,93,90300,100,100,300
1hii_ligand,660.486267,3,3,19,93,90300,100,100,300
1hii_ligand,5.670874,3,4,19,93,90300,100,100,300
1hii_ligand,217.154510,3,5,19,93,90300,100,100,300
1hii_ligand,405.512085,3,6,19,93,90300,100,100,300
1hii_ligand,58.966949,3,7,19,93,90300,100,100,300
1hii_ligand,98.921494,3,8,19,93,90300,100,100,300
1hii_ligand,5.261041,3,9,19,93,90300,100,100,300
1hii_ligand,2.252264,19,0,19,93,96900,100,100,50
1hii_ligand,12.172241,19,10,19,93,96900,100,100,50
1hii_ligand,-2.329745,19,11,19,93,96900,100,100,50
1hii_ligand,6.112388,19,12,19,93,96900,100,100,50
1hii_ligand,-1.876415,19,13,19,93,96900,100,100,50
1hii_ligand,-1.427605,19,14,19,93,96900,100,100,50
1hii_ligand,-3.141453,19,1,19,93,96900,100,100,50
1hii_ligand,-1.295000,19,2,19,93,96900,100,100,50
1hii_ligand,384.978271,19,3,19,93,96900,100,100,50
1hii_ligand,-3.146395,19,4,19,93,96900,100,100,50
1hii_ligand,162.303329,19,5,19,93,96900,100,100,50
1hii_ligand,-0.076996,19,6,19,93,96900,100,100,50
1hii_ligand,-2.393797,19,7,19,93,96900,100,100,50
1hii_ligand,53.005096,19,8,19,93,96900,100,100,50
1hii_ligand,-3.839986,19,9,19,93,96900,100,100,50
1hii_ligand,-10.327202,90,0,19,93,99000,100,10,100
1hii_ligand,-1.586150,90,10,19,93,99000,100,10,100
1hii_ligand,-0.645167,90,11,19,93,99000,100,10,100
1hii_ligand,6.060971,90,12,19,93,99000,100,10,100
1hii_ligand,-2.566985,90,13,19,93,99000,100,10,100
1hii_ligand,-4.678514,90,14,19,93,99000,100,10,100
1hii_ligand,-2.766978,90,1,19,93,99000,100,10,100
1hii_ligand,2339.920166,90,2,19,93,99000,100,10,100
1hii_ligand,114.417213,90,3,19,93,99000,100,10,100
1hii_ligand,-2.152491,90,4,19,93,99000,100,10,100
1hii_ligand,-3.919855,90,5,19,93,99000,100,10,100
1hii_ligand,98.502724,90,6,19,93,99000,100,10,100
1hii_ligand,-1.233756,90,7,19,93,99000,100,10,100
1hii_ligand,914.159180,90,8,19,93,99000,100,10,100
1hii_ligand,-2.998099,90,9,19,93,99000,100,10,100
1hii_ligand,233.131317,500,0,19,93,100000,100,10,10
1hii_ligand,28.996914,500,10,19,93,100000,100,10,10
1hii_ligand,-10.548726,500,11,19,93,100000,100,10,10
1hii_ligand,17.927061,500,12,19,93,100000,100,10,10
1hii_ligand,3465.177002,500,13,19,93,100000,100,10,10
1hii_ligand,43.991425,500,14,19,93,100000,100,10,10
1hii_ligand,-3.008459,500,1,19,93,100000,100,10,10
1hii_ligand,-2.772197,500,2,19,93,100000,100,10,10
1hii_ligand,1141.677124,500,3,19,93,100000,100,10,10
1hii_ligand,13.677398,500,4,19,93,100000,100,10,10
1hii_ligand,113.279991,500,5,19,93,100000,100,10,10
1hii_ligand,-1.371736,500,6,19,93,100000,100,10,10
1hii_ligand,1709.442505,500,7,19,93,100000,100,10,10
1hii_ligand,1917.686768,500,8,19,93,100000,100,10,10
1hii_ligand,3.345577,500,9,19,93,100000,100,10,10
1hii_ligand,28.396082,47,0,19,93,98700,100,10,200
1hii_ligand,-1.102785,47,10,19,93,98700,100,10,200
1hii_ligand,-0.588008,47,11,19,93,98700,100,10,200
1hii_ligand,-9.855718,47,12,19,93,98700,100,10,200
1hii_ligand,-2.150497,47,13,19,93,98700,100,10,200
1hii_ligand,-1.288371,47,14,19,93,98700,100,10,200
1hii_ligand,-4.364830,47,1,19,93,98700,100,10,200
1hii_ligand,1796.299561,47,2,19,93,98700,100,10,200
1hii_ligand,-0.539383,47,3,19,93,98700,100,10,200
1hii_ligand,-3.253121,47,4,19,93,98700,100,10,200
1hii_ligand,14.791952,47,5,19,93,98700,100,10,200
1hii_ligand,-3.654482,47,6,19,93,98700,100,10,200
1hii_ligand,899.522949,47,7,19,93,98700,100,10,200
1hii_ligand,-2.747182,47,8,19,93,98700,100,10,200
1hii_ligand,-6.292347,47,9,19,93,98700,100,10,200
1hii_ligand,226.508179,333,0,19,93,116550,100,10,25
1hii_ligand,5.837182,333,10,19,93,116550,100,10,25
1hii_ligand,-2.393919,333,11,19,93,116550,100,10,25
1hii_ligand,17.049461,333,12,19,93,116550,100,10,25
1hii_ligand,15.498204,333,13,19,93,116550,100,10,25
1hii_ligand,-2.387597,333,14,19,93,116550,100,10,25
1hii_ligand,-2.047997,333,1,19,93,116550,100,10,25
1hii_ligand,-0.985601,333,2,19,93,116550,100,10,25
1hii_ligand,372.749268,333,3,19,93,116550,100,10,25
1hii_ligand,-1.001489,333,4,19,93,116550,100,10,25
1hii_ligand,708.033325,333,5,19,93,116550,100,10,25
1hii_ligand,-0.599458,333,6,19,93,116550,100,10,25
1hii_ligand,493.052979,333,7,19,93,116550,100,10,25
1hii_ligand,80.621330,333,8,19,93,116550,100,10,25
1hii_ligand,1.656586,333,9,19,93,116550,100,10,25
1hii_ligand,-2.705470,32,0,19,93,99200,100,10,300
1hii_ligand,-1.772256,32,10,19,93,99200,100,10,300
1hii_ligand,-0.880098,32,11,19,93,99200,100,10,300
1hii_ligand,-1.591883,32,12,19,93,99200,100,10,300
1hii_ligand,-2.910185,32,13,19,93,99200,100,10,300
1hii_ligand,-2.161722,32,14,19,93,99200,100,10,300
1hii_ligand,-4.998744,32,1,19,93,99200,100,10,300
1hii_ligand,1858.631226,32,2,19,93,99200,100,10,300
1hii_ligand,-3.007134,32,3,19,93,99200,100,10,300
1hii_ligand,-3.222250,32,4,19,93,99200,100,10,300
1hii_ligand,-3.579116,32,5,19,93,99200,100,10,300
1hii_ligand,-3.907083,32,6,19,93,99200,100,10,300
1hii_ligand,-2.475673,32,7,19,93,99200,100,10,300
1hii_ligand,3418.935791,32,8,19,93,99200,100,10,300
1hii_ligand,-3.213886,32,9,19,93,99200,100,10,300
1hii_ligand,25.349339,166,0,19,93,99600,100,10,50
1hii_ligand,-0.291681,166,10,19,93,99600,100,10,50
1hii_ligand,-2.086864,166,11,19,93,99600,100,10,50
1hii_ligand,1.583107,166,12,19,93,99600,100,10,50
1hii_ligand,16.494780,166,13,19,93,99600,100,10,50
1hii_ligand,-0.382347,166,14,19,93,99600,100,10,50
1hii_ligand,-2.686430,166,1,19,93,99600,100,10,50
1hii_ligand,0.477968,166,2,19,93,99600,100,10,50
1hii_ligand,176.317490,166,3,19,93,99600,100,10,50
1hii_ligand,20.742878,166,4,19,93,99600,100,10,50
1hii_ligand,-4.037755,166,5,19,93,99600,100,10,50
1hii_ligand,-1.196245,166,6,19,93,99600,100,10,50
1hii_ligand,588.825012,166,7,19,93,99600,100,10,50
1hii_ligand,0.886018,166,8,19,93,99600,100,10,50
1hii_ligand,-3.274738,166,9,19,93,99600,100,10,50
1hii_ligand,36.006474,38,0,19,93,98800,100,25,100
1hii_ligand,7.594188,38,10,19,93,98800,100,25,100
1hii_ligand,-1.821258,38,11,19,93,98800,100,25,100
1hii_ligand,6.346389,38,12,19,93,98800,100,25,100
1hii_ligand,14.800121,38,13,19,93,98800,100,25,100
1hii_ligand,-2.761218,38,14,19,93,98800,100,25,100
1hii_ligand,-3.677037,38,1,19,93,98800,100,25,100
1hii_ligand,12.219423,38,2,19,93,98800,100,25,100
1hii_ligand,40.746426,38,3,19,93,98800,100,25,100
1hii_ligand,9.839859,38,4,19,93,98800,100,25,100
1hii_ligand,-2.425370,38,5,19,93,98800,100,25,100
1hii_ligand,5.139036,38,6,19,93,98800,100,25,100
1hii_ligand,-2.321409,38,7,19,93,98800,100,25,100
1hii_ligand,22.172337,38,8,19,93,98800,100,25,100
1hii_ligand,-2.592670,38,9,19,93,98800,100,25,100
1hii_ligand,7.976573,333,0,19,93,116550,100,25,10
1hii_ligand,7.586730,333,10,19,93,116550,100,25,10
1hii_ligand,-0.655570,333,11,19,93,116550,100,25,10
1hii_ligand,19.047920,333,12,19,93,116550,100,25,10
1hii_ligand,235.305435,333,13,19,93,116550,100,25,10
1hii_ligand,-1.214389,333,14,19,93,116550,100,25,10
1hii_ligand,-2.463722,333,1,19,93,116550,100,25,10
1hii_ligand,609.934082,333,2,19,93,116550,100,25,10
1hii_ligand,1010.654602,333,3,19,93,116550,100,25,10
1hii_ligand,-3.528576,333,4,19,93,116550,100,25,10
1hii_ligand,55.520142,333,5,19,93,116550,100,25,10
1hii_ligand,-0.764849,333,6,19,93,116550,100,25,10
1hii_ligand,-1.922094,333,7,19,93,116550,100,25,10
1hii_ligand,22.239706,333,8,19,93,116550,100,25,10
1hii_ligand,-0.369473,333,9,19,93,116550,100,25,10
1hii_ligand,-1.298762,19,0,19,93,96900,100,25,200
1hii_ligand,-2.858415,19,10,19,93,96900,100,25,200
1hii_ligand,-4.631119,19,11,19,93,96900,100,25,200
1hii_ligand,-4.190706,19,12,19,93,96900,100,25,200
1hii_ligand,-3.939733,19,13,19,93,96900,100,25,200
1hii_ligand,-3.961926,19,14,19,93,96900,100,25,200
1hii_ligand,-4.557177,19,1,19,93,96900,100,25,200
1hii_ligand,178.667450,19,2,19,93,96900,100,25,200
1hii_ligand,-2.886887,19,3,19,93,96900,100,25,200
1hii_ligand,-3.321958,19,4,19,93,96900,100,25,200
1hii_ligand,-2.556915,19,5,19,93,96900,100,25,200
1hii_ligand,-1.861107,19,6,19,93,96900,100,25,200
1hii_ligand,-2.139630,19,7,19,93,96900,100,25,200
1hii_ligand,20.414011,19,8,19,93,96900,100,25,200
1hii_ligand,-1.599401,19,9,19,93,96900,100,25,200
1hii_ligand,8.325984,142,0,19,93,102950,100,25,25
1hii_ligand,4.268136,142,10,19,93,102950,100,25,25
1hii_ligand,12.740494,142,11,19,93,102950,100,25,25
1hii_ligand,4.085421,142,12,19,93,102950,100,25,25
1hii_ligand,-3.176080,142,13,19,93,102950,100,25,25
1hii_ligand,-1.706095,142,14,19,93,102950,100,25,25
1hii_ligand,-2.798953,142,1,19,93,102950,100,25,25
1hii_ligand,524.945557,142,2,19,93,102950,100,25,25
1hii_ligand,196.304886,142,3,19,93,102950,100,25,25
1hii_ligand,442.237885,142,4,19,93,102950,100,25,25
1hii_ligand,132.715881,142,5,19,93,102950,100,25,25
1hii_ligand,-1.780146,142,6,19,93,102950,100,25,25
1hii_ligand,-1.419413,142,7,19,93,102950,100,25,25
1hii_ligand,49.866219,142,8,19,93,102950,100,25,25
1hii_ligand,70.913406,142,9,19,93,102950,100,25,25
1hii_ligand,-5.212326,13,0,19,93,98800,100,25,300
1hii_ligand,-2.719553,13,10,19,93,98800,100,25,300
1hii_ligand,-4.382529,13,11,19,93,98800,100,25,300
1hii_ligand,-3.717255,13,12,19,93,98800,100,25,300
1hii_ligand,145.319122,13,13,19,93,98800,100,25,300
1hii_ligand,-4.042827,13,14,19,93,98800,100,25,300
1hii_ligand,-4.470067,13,1,19,93,98800,100,25,300
1hii_ligand,6.130998,13,2,19,93,98800,100,25,300
1hii_ligand,-5.447529,13,3,19,93,98800,100,25,300
1hii_ligand,-3.883917,13,4,19,93,98800,100,25,300
1hii_ligand,-4.092827,13,5,19,93,98800,100,25,300
1hii_ligand,-3.598629,13,6,19,93,98800,100,25,300
1hii_ligand,-2.849007,13,7,19,93,98800,100,25,300
1hii_ligand,13.001364,13,8,19,93,98800,100,25,300
1hii_ligand,-4.111687,13,9,19,93,98800,100,25,300
1hii_ligand,170.519089,76,0,19,93,102600,100,25,50
1hii_ligand,6.850173,76,10,19,93,102600,100,25,50
1hii_ligand,-2.583884,76,11,19,93,102600,100,25,50
1hii_ligand,3.098944,76,12,19,93,102600,100,25,50
1hii_ligand,0.864810,76,13,19,93,102600,100,25,50
1hii_ligand,-0.896157,76,14,19,93,102600,100,25,50
1hii_ligand,-2.737363,76,1,19,93,102600,100,25,50
1hii_ligand,47.149483,76,2,19,93,102600,100,25,50
1hii_ligand,2.049747,76,3,19,93,102600,100,25,50
1hii_ligand,-2.136634,76,4,19,93,102600,100,25,50
1hii_ligand,150.966019,76,5,19,93,102600,100,25,50
1hii_ligand,-0.775043,76,6,19,93,102600,100,25,50
1hii_ligand,413.694061,76,7,19,93,102600,100,25,50
1hii_ligand,44.320869,76,8,19,93,102600,100,25,50
1hii_ligand,-0.510895,76,9,19,93,102600,100,25,50
1hii_ligand,-2.396685,19,0,19,93,96900,100,50,100
1hii_ligand,-1.839753,19,10,19,93,96900,100,50,100
1hii_ligand,-1.178532,19,11,19,93,96900,100,50,100
1hii_ligand,-2.844895,19,12,19,93,96900,100,50,100
1hii_ligand,-2.453076,19,13,19,93,96900,100,50,100
1hii_ligand,3.862840,19,14,19,93,96900,100,50,100
1hii_ligand,-4.669057,19,1,19,93,96900,100,50,100
1hii_ligand,-2.587035,19,2,19,93,96900,100,50,100
1hii_ligand,-0.681721,19,3,19,93,96900,100,50,100
1hii_ligand,-2.762633,19,4,19,93,96900,100,50,100
1hii_ligand,-2.543037,19,5,19,93,96900,100,50,100
1hii_ligand,-1.217600,19,6,19,93,96900,100,50,100
1hii_ligand,-1.100673,19,7,19,93,96900,100,50,100
1hii_ligand,24.926098,19,8,19,93,96900,100,50,100
1hii_ligand,-2.958761,19,9,19,93,96900,100,50,100
1hii_ligand,285.958557,166,0,19,93,99600,100,50,10
1hii_ligand,233.230469,166,10,19,93,99600,100,50,10
1hii_ligand,-14.343014,166,11,19,93,99600,100,50,10
1hii_ligand,22.766462,166,12,19,93,99600,100,50,10
1hii_ligand,606.022705,166,13,19,93,99600,100,50,10
1hii_ligand,37.207500,166,14,19,93,99600,100,50,10
1hii_ligand,-0.697198,166,1,19,93,99600,100,50,10
1hii_ligand,785.769531,166,2,19,93,99600,100,50,10
1hii_ligand,1891.789062,166,3,19,93,99600,100,50,10
1hii_ligand,0.405475,166,4,19,93,99600,100,50,10
1hii_ligand,69.663750,166,5,19,93,99600,100,50,10
1hii_ligand,-1.436671,166,6,19,93,99600,100,50,10
1hii_ligand,1.519034,166,7,19,93,99600,100,50,10
1hii_ligand,26.763023,166,8,19,93,99600,100,50,10
1hii_ligand,0.114225,166,9,19,93,99600,100,50,10
1hii_ligand,117.610321,9,0,19,93,90900,100,50,200
1hii_ligand,-1.631776,9,10,19,93,90900,100,50,200
1hii_ligand,-1.865524,9,11,19,93,90900,100,50,200
1hii_ligand,-2.769769,9,12,19,93,90900,100,50,200
1hii_ligand,2.440385,9,13,19,93,90900,100,50,200
1hii_ligand,-0.634442,9,14,19,93,90900,100,50,200
1hii_ligand,-3.267869,9,1,19,93,90900,100,50,200
1hii_ligand,-0.576194,9,2,19,93,90900,100,50,200
1hii_ligand,223.553101,9,3,19,93,90900,100,50,200
1hii_ligand,-3.326811,9,4,19,93,90900,100,50,200
1hii_ligand,59.225986,9,5,19,93,90900,100,50,200
1hii_ligand,-0.615800,9,6,19,93,90900,100,50,200
1hii_ligand,-2.166161,9,7,19,93,90900,100,50,200
1hii_ligand,23.405222,9,8,19,93,90900,100,50,200
1hii_ligand,-2.567210,9,9,19,93,90900,100,50,200
1hii_ligand,285.926147,76,0,19,93,102600,100,50,25
1hii_ligand,10.657946,76,10,19,93,102600,100,50,25
1hii_ligand,434.329285,76,11,19,93,102600,100,50,25
1hii_ligand,5.505157,76,12,19,93,102600,100,50,25
1hii_ligand,-5.289100,76,13,19,93,102600,100,50,25
1hii_ligand,-0.702848,76,14,19,93,102600,100,50,25
1hii_ligand,-1.425518,76,1,19,93,102600,100,50,25
1hii_ligand,-0.117841,76,2,19,93,102600,100,50,25
1hii_ligand,368.110931,76,3,19,93,102600,100,50,25
1hii_ligand,8.245108,76,4,19,93,102600,100,50,25
1hii_ligand,62.626801,76,5,19,93,102600,100,50,25
1hii_ligand,-0.953640,76,6,19,93,102600,100,50,25
1hii_ligand,2.099790,76,7,19,93,102600,100,50,25
1hii_ligand,38.850334,76,8,19,93,102600,100,50,25
1hii_ligand,37.276779,76,9,19,93,102600,100,50,25
1hii_ligand,3.783604,6,0,19,93,90600,100,50,300
1hii_ligand,1.992831,6,10,19,93,90600,100,50,300
1hii_ligand,-2.483097,6,11,19,93,90600,100,50,300
1hii_ligand,-2.174087,6,12,19,93,90600,100,50,300
1hii_ligand,376.345795,6,13,19,93,90600,100,50,300
1hii_ligand,0.167644,6,14,19,93,90600,100,50,300
1hii_ligand,-2.677391,6,1,19,93,90600,100,50,300
1hii_ligand,0.433902,6,2,19,93,90600,100,50,300
1hii_ligand,185.243088,6,3,19,93,90600,100,50,300
1hii_ligand,-1.911809,6,4,19,93,90600,100,50,300
1hii_ligand,366.016418,6,5,19,93,90600,100,50,300
1hii_ligand,-0.272096,6,6,19,93,90600,100,50,300
1hii_ligand,1.026522,6,7,19,93,90600,100,50,300
1hii_ligand,34.910992,6,8,19,93,90600,100,50,300
1hii_ligand,-0.308958,6,9,19,93,90600,100,50,300
1hii_ligand,77.106071,38,0,19,93,98800,100,50,50
1hii_ligand,6.478629,38,10,19,93,98800,100,50,50
1hii_ligand,-1.140671,38,11,19,93,98800,100,50,50
1hii_ligand,-3.031616,38,12,19,93,98800,100,50,50
1hii_ligand,-2.657614,38,13,19,93,98800,100,50,50
1hii_ligand,-0.808109,38,14,19,93,98800,100,50,50
1hii_ligand,-1.463957,38,1,19,93,98800,100,50,50
1hii_ligand,4.626369,38,2,19,93,98800,100,50,50
1hii_ligand,-7.680120,38,3,19,93,98800,100,50,50
1hii_ligand,-3.349927,38,4,19,93,98800,100,50,50
1hii_ligand,-1.083989,38,5,19,93,98800,100,50,50
1hii_ligand,-3.419362,38,6,19,93,98800,100,50,50
1hii_ligand,3.685173,38,7,19,93,98800,100,50,50
1hii_ligand,33.752750,38,8,19,93,98800,100,50,50
1hii_ligand,-0.991853,38,9,19,93,98800,100,50,50
1hii_ligand,2.496945,13,0,19,93,98800,100,75,100
1hii_ligand,-0.881689,13,10,19,93,98800,100,75,100
1hii_ligand,-2.311564,13,11,19,93,98800,100,75,100
1hii_ligand,-2.643744,13,12,19,93,98800,100,75,100
1hii_ligand,264.589539,13,13,19,93,98800,100,75,100
1hii_ligand,-1.142734,13,14,19,93,98800,100,75,100
1hii_ligand,-2.799987,13,1,19,93,98800,100,75,100
1hii_ligand,-2.696429,13,2,19,93,98800,100,75,100
1hii_ligand,44.974243,13,3,19,93,98800,100,75,100
1hii_ligand,-2.952832,13,4,19,93,98800,100,75,100
1hii_ligand,-0.544654,13,5,19,93,98800,100,75,100
1hii_ligand,-1.406667,13,6,19,93,98800,100,75,100
1hii_ligand,-0.778951,13,7,19,93,98800,100,75,100
1hii_ligand,29.763468,13,8,19,93,98800,100,75,100
1hii_ligand,-1.920166,13,9,19,93,98800,100,75,100
1hii_ligand,-0.385020,125,0,19,93,106250,100,75,10
1hii_ligand,582.033020,125,10,19,93,106250,100,75,10
1hii_ligand,0.372534,125,11,19,93,106250,100,75,10
1hii_ligand,25.834963,125,12,19,93,106250,100,75,10
1hii_ligand,166.337250,125,13,19,93,106250,100,75,10
1hii_ligand,-0.954541,125,14,19,93,106250,100,75,10
1hii_ligand,-0.075708,125,1,19,93,106250,100,75,10
1hii_ligand,28.752708,125,2,19,93,106250,100,75,10
1hii_ligand,37.306728,125,3,19,93,106250,100,75,10
1hii_ligand,439.742676,125,4,19,93,106250,100,75,10
1hii_ligand,98.794540,125,5,19,93,106250,100,75,10
1hii_ligand,-1.580557,125,6,19,93,106250,100,75,10
1hii_ligand,6.685552,125,7,19,93,106250,100,75,10
1hii_ligand,26.429985,125,8,19,93,106250,100,75,10
1hii_ligand,-1.794231,125,9,19,93,106250,100,75,10
1hii_ligand,31.651176,6,0,19,93,90600,100,75,200
1hii_ligand,48.406937,6,10,19,93,90600,100,75,200
1hii_ligand,1.284641,6,11,19,93,90600,100,75,200
1hii_ligand,-1.826250,6,12,19,93,90600,100,75,200
1hii_ligand,31.964315,6,13,19,93,90600,100,75,200
1hii_ligand,4.348557,6,14,19,93,90600,100,75,200
1hii_ligand,-1.330644,6,1,19,93,90600,100,75,200
1hii_ligand,3.153379,6,2,19,93,90600,100,75,200
1hii_ligand,145.011032,6,3,19,93,90600,100,75,200
1hii_ligand,-0.461853,6,4,19,93,90600,100,75,200
1hii_ligand,561.958862,6,5,19,93,90600,100,75,200
1hii_ligand,6.255874,6,6,19,93,90600,100,75,200
1hii_ligand,2.359536,6,7,19,93,90600,100,75,200
1hii_ligand,106.431595,6,8,19,93,90600,100,75,200
1hii_ligand,-0.139014,6,9,19,93,90600,100,75,200
1hii_ligand,1.565234,52,0,19,93,102700,100,75,25
1hii_ligand,12.043224,52,10,19,93,102700,100,75,25
1hii_ligand,-2.729529,52,11,19,93,102700,100,75,25
1hii_ligand,-2.066144,52,12,19,93,102700,100,75,25
1hii_ligand,-2.956853,52,13,19,93,102700,100,75,25
1hii_ligand,-0.430634,52,14,19,93,102700,100,75,25
1hii_ligand,-0.883033,52,1,19,93,102700,100,75,25
1hii_ligand,17.652916,52,2,19,93,102700,100,75,25
1hii_ligand,206.235580,52,3,19,93,102700,100,75,25
1hii_ligand,-3.679685,52,4,19,93,102700,100,75,25
1hii_ligand,109.660736,52,5,19,93,102700,100,75,25
1hii_ligand,-0.983439,52,6,19,93,102700,100,75,25
1hii_ligand,-0.252437,52,7,19,93,102700,100,75,25
1hii_ligand,31.446802,52,8,19,93,102700,100,75,25
1hii_ligand,-1.661140,52,9,19,93,102700,100,75,25
